"label","Eticheta","module","Magento_Theme",,
"-- Please Select --","-- selectaţi --","module","Magento_Theme",,
"The start date can't follow the end date.","Data de debut nu urmaţi data de final.","module","Magento_Theme",,
"The date range for this design change overlaps another design change for the specified store.","Intervalul de date pentru această schimbare de design suprapuneri de design pentru un alt magazin specificat.","module","Magento_Theme",,
"Copy","Copie","module","Magento_Theme",,
"Theme id should be set","Temă id trebuie să fie setată","module","Magento_Theme",,
"Circular-reference in theme inheritance detected for ""%1""","Circulara de referinţă în temă mostenire de detectat pentru ""%1""","module","Magento_Theme",,
"The CSS file must be less than %1M.","CSS fişier trebuie să fie mai mic de %1M.","module","Magento_Theme",,
"The JS file must be less than %1M.","Javascript fişier trebuie să fie mai mic de %1M.","module","Magento_Theme",,
"We can't upload the file right now.","Nu putem încărca fişierul acum.","module","Magento_Theme",,
"Use only standard alphanumeric, dashes and underscores.","Utilizaţi numai alfanumerice standard, liniuţe şi linii.","module","Magento_Theme",,
"We found a directory with the same name.","Am găsit un director cu acelaşi nume.","module","Magento_Theme",,
"We cannot find a directory with this name.","Nu putem găsi un director cu acest nume.","module","Magento_Theme",,
"We can't delete root directory %1 right now.","Nu putem şterge directorul rădăcină %1 acum.","module","Magento_Theme",,
"Theme isn't deletable.","Tema nu este deletable.","module","Magento_Theme",,
"localized exception","Localizate cu excepţia","module","Magento_Theme",,
"Message","Mesaj","module","Magento_Theme",,
"Test Label","Eticheta de testare","module","Magento_Theme",,
"Phrase","Fraza","module","Magento_Theme",,
"testMessage","TestMessage","module","Magento_Theme",,
"exception","Exceptia","module","Magento_Theme",,
"We found no files.","Nu am mai gasit fisiere.","module","Magento_Theme",,
"Browse Files","Parcurgeţi fişierele","module","Magento_Theme",,
"Remove","Demontaţi","module","Magento_Theme",,
"Help Us Keep Magento Healthy","Ne ajuta să păstraţi Magento sănătos","module","Magento_Theme",,
"Report All Bugs","Raport Toate Bugs","module","Magento_Theme",,
"Toggle Nav","Comuta Nav","module","Magento_Theme",,
"JavaScript seems to be disabled in your browser.","JavaScript pare a fi dezactivat în browser.","module","Magento_Theme",,
"For the best experience on our site, be sure to turn on Javascript in your browser.","Pentru cea mai bună experienţă de pe site-ul nostru, să activaţi javascript în browser.","module","Magento_Theme",,
"Local Storage seems to be disabled in your browser.","Stocarea locală pare a fi dezactivat în browser.","module","Magento_Theme",,
"For the best experience on our site, be sure to turn on Local Storage in your browser.","Pentru cea mai bună experienţă de pe site-ul nostru, rotiţi pe local de stocare în browser.","module","Magento_Theme",,
"This is demo store. No orders will be fulfilled.","Acesta este magazinul demo. Ordinele nu vor fi indeplinite.","module","Magento_Theme",,
"Items %1 to %2 of %3 total","Articole %1 la %2 la %3 total","module","Magento_Theme",,
"%1 Item","%1 element","module","Magento_Theme",,
"%1 Item(s)","%1 pct.(s)","module","Magento_Theme",,
"Page","Pagină","module","Magento_Theme",,
"Previous","Previous","module","Magento_Theme",,
"You're currently reading page","Sunteţi în prezent pagina de citire","module","Magento_Theme",,
"Next","Următorul","module","Magento_Theme",,
"Show","Afişare","module","Magento_Theme",,
"per page","Pe pagină","module","Magento_Theme",,
"About the calendar","Despre calendar","module","Magento_Theme",,
"Close","Închideţi","module","Magento_Theme",,
"Go Today","Treceţi astăzi","module","Magento_Theme",,
"WK","WK","module","Magento_Theme",,
"Time","Timp","module","Magento_Theme",,
"Hour","Oră","module","Magento_Theme",,
"Minute","Minut","module","Magento_Theme",,
"We could not detect a size.","Nu am putut detecta o dimensiune.","module","Magento_Theme",,
"We don't recognize this file extension.","Nu recunoaşte acest fişier.","module","Magento_Theme",,
"Empty","Gol","module","Magento_Theme",,
"1 column","1 coloană","module","Magento_Theme",,
"HTML Head","Cap de HTML","module","Magento_Theme",,
"Favicon Icon","Favicon pictogramă","module","Magento_Theme",,
"Allowed file types: ICO, PNG, GIF, JPG, JPEG, APNG, SVG. Not all browsers support all these formats!","Tipuri de fişiere permise: produs asociata, PNG, GIF JPG, JPEG, APNG, SVG. Nu toate browserele acceptă toate aceste formate!","module","Magento_Theme",,
"Default Title","Titlul implicit","module","Magento_Theme",,
"Title Prefix","Titlul Prefix","module","Magento_Theme",,
"Title Suffix","Indicele de titlu","module","Magento_Theme",,
"Default Description","Descriere implicită","module","Magento_Theme",,
"Default Keywords","Cuvinte cheie implicită","module","Magento_Theme",,
"Miscellaneous Scripts","Diverse - Scripturi","module","Magento_Theme",,
"This will be included before head closing tag in page HTML.","Aceasta va fi inclusă în eticheta de închidere înainte de cap pagina HTML.","module","Magento_Theme",,
"Display Demo Store Notice","Afişaj Magazin Demo anunţ","module","Magento_Theme",,
"Search Engine Robots","Robotii motorului de căutare","module","Magento_Theme",,
"Default Robots","Robotii implicită","module","Magento_Theme",,
"Edit custom instruction of robots.txt File","Editare de roboţi de instrucţiuni personalizate.txt","module","Magento_Theme",,
"Reset to Defaults","Resetare la implicite","module","Magento_Theme",,
"This action will delete your custom instructions and reset robots.txt file to system's default settings.","Această acţiune va şterge instrucţiunile dvs personalizate şi resetaţi roboti.txt la sistem de setările implicite.","module","Magento_Theme",,
"Header","Hederul","module","Magento_Theme",,
"Logo Image","Imaginea logo","module","Magento_Theme",,
"Logo Image Width","Logo lăţimea imaginii","module","Magento_Theme",,
"Logo Image Height","Logo înălţimea imaginii","module","Magento_Theme",,
"Logo Image Alt","Imaginea Logo apăsată","module","Magento_Theme",,
"Welcome Text","Bun venit text","module","Magento_Theme",,
"Footer","Skip to Footer","module","Magento_Theme",,
"Copyright","Drepturi de autor","module","Magento_Theme",,
"Miscellaneous HTML","Diverse - HTML","module","Magento_Theme",,
"This will be displayed just before body closing tag.","Aceasta va fi afişat chiar înainte de închiderea corpului tag.","module","Magento_Theme",,
"Default welcome msg!","Default bun venit msg!","module","Magento_Theme",,
"Copyright © 2015 Magento. All rights reserved.","Copyright © 2015 Magento. Toate drepturile rezervate.","module","Magento_Theme",,
"Admin empty","Admin gol","module","Magento_Theme",,
"Admin 1column","Admin 1coloana","module","Magento_Theme",,
"Skip to Content","Salt la conţinut","module","Magento_Theme",,
"2 columns with left bar","2 coloane cu bara din stânga","module","Magento_Theme",,
"2 columns with right bar","2 coloane cu bara din dreapta","module","Magento_Theme",,
"3 columns","3 coloane","module","Magento_Theme",,
"Dictionary (Translation on Storefront side)","Dictionar (Traducere vitrina virtuală de pe parte)","module","Magento_Translation",,
"Embedded (Translation on Admin side)","Embedded (Traducere pe partea de Admin)","module","Magento_Translation",,
"Translation Strategy","Strategia de traducere","module","Magento_Translation",,
"Translations","Traduceri","module","Magento_Translation",,
"Translation files.","Fişierele de traducere.","module","Magento_Translation",,
"Condition type ""%1"" is not allowed","Starea de tip ""%1"" nu este permisă","module","Magento_Ui",,
"The configuration parameter ""formElement"" is a required for ""' . . '"" field.","Parametrii de configurare - formElement"" este necesară pentru """" . . Câmpul '"".","module","Magento_Ui",,
"'Remove ' .","""Demontaţi ' .","module","Magento_Ui",,
"'Add New ' .","""Adăugaţi nou "" .","module","Magento_Ui",,
"'New ' .","""Nou "" .","module","Magento_Ui",,
"Please select item(s).","Vă rugăm să selectaţi un element(s).","module","Magento_Ui",,
"Unsupported bookmark action.","Acţiunea de carte neacceptat.","module","Magento_Ui",,
"Initialization error component, check the spelling of the name or the correctness of the call.","Eroare de iniţializare a componentei, verificaţi ortografia numelui sau corectitudinea apel.","module","Magento_Ui",,
"Bookmark with id ""%1"" does not exist.","Semn de carte cu id ""%1"" nu există.","module","Magento_Ui",,
"Initialization error component, check the spelling of the name or the correctness of the call.","Eroare de iniţializare a componentei, verificaţi ortografia numelui sau corectitudinea apel.","module","Magento_Ui",,
"Next","Următorul","module","Magento_Ui",,
"Back","Înapoi","module","Magento_Ui",,
"Cancel","Anula","module","Magento_Ui",,
"Go to Details Page","Mergeţi la pagina de detalii","module","Magento_Ui",,
"Please enter more or equal than {0} symbols.","Vă rugăm să introduceţi mai multe sau egală decât {0} simboluri.","module","Magento_Ui",,
"Please enter less or equal than {0} symbols.","Vă rugăm să introduceţi mai mică sau egală decât {0} simboluri.","module","Magento_Ui",,
"Please enter {0} words or less.","Vă rugăm să introduceţi {0} cuvinte sau mai puţin.","module","Magento_Ui",,
"Please enter at least {0} words.","Introduceţi cel puţin {0} cuvinte.","module","Magento_Ui",,
"Please enter between {0} and {1} words.","Vă rugăm să introduceţi între {0} şi {1} cuvinte.","module","Magento_Ui",,
"Letters or punctuation only please","Scrisori de punctuatie sau doar vă rugăm","module","Magento_Ui",,
"Letters, numbers, spaces or underscores only please","Litere, numere, spaţii sau subliniere numai vă rugăm","module","Magento_Ui",,
"Letters only please","Doar litere vă rugăm","module","Magento_Ui",,
"No white space please","Nr. spatiul alb vă rugăm","module","Magento_Ui",,
"Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx","Cod Zip dumneavoastră trebuie să fie în intervalul 902xx-xxxx pentru a 905-xx-xxxx","module","Magento_Ui",,
"A positive or negative non-decimal number please","O pozitivă sau negativă non-număr zecimal vă rugăm","module","Magento_Ui",,
"The specified vehicle identification number (VIN) is invalid.","Specificate de numărul de identificare al vehiculului (VIN) este invalid.","module","Magento_Ui",,
"Please enter a correct date","Vă rugăm să introduceţi o data corectă","module","Magento_Ui",,
"Vul hier een geldige datum in.","Vul hier een geldige coordonate în.","module","Magento_Ui",,
"Please enter a valid time, between 00:00 and 23:59","Vă rugăm să introduceţi o dată, între 00:00 şi 23:59","module","Magento_Ui",,
"Please enter a valid time, between 00:00 am and 12:00 pm","Vă rugăm să introduceţi o dată, între 00:00 şi 12:00","module","Magento_Ui",,
"Please specify a valid phone number","Vă rugăm să specificaţi un număr de telefon valid","module","Magento_Ui",,
"Please specify a valid mobile number","Vă rugăm să specificaţi un număr de telefon mobil valid","module","Magento_Ui",,
"Please enter at least {0} characters","Introduceţi cel puţin {0} caractere","module","Magento_Ui",,
"Please enter a valid credit card number.","Vă rugăm să introduceţi un număr de card de credit valabil.","module","Magento_Ui",,
"Please enter a valid IP v4 address.","Vă rugăm introduceţi o adresă IP v4.","module","Magento_Ui",,
"Please enter a valid IP v6 address.","Vă rugăm introduceţi o adresă IP v6.","module","Magento_Ui",,
"Invalid format.","Format invalid.","module","Magento_Ui",,
"HTML tags are not allowed.","Etichete HTML nu sunt permise.","module","Magento_Ui",,
"Please select an option.","Vă rugăm să selectaţi o opţiune.","module","Magento_Ui",,
"Empty Value.","Valoarea gol.","module","Magento_Ui",,
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","Vă rugăm să utilizaţi numai litere (a-z sau A-Z), cifre (0-9) sau spaţii numai în acest domeniu.","module","Magento_Ui",,
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Vă rugăm să utilizaţi numai litere (a-z sau A-Z), cifre (0-9) sau de subliniere (_) în acest domeniu, şi primul caracter trebuie sa fie o scrisoare.","module","Magento_Ui",,
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","Vă rugăm să utilizaţi numai litere (a-z sau A-Z), cifre (0-9), spaţii şi ""#"" în acest domeniu.","module","Magento_Ui",,
